Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profit Margin,Order Month,Order Year
US-2023-101239,2023-03-21,2023-03-28,First Class,Charles Moore,Corporate,United States,Washington,West,Technology,Accessories,397.91,2,0.15,-10.12,-0.02543288683370611,2023-03,2023
US-2024-101240,2024-03-11,2024-03-13,First Class,Jennifer Williams,Consumer,United States,New York,East,Office Supplies,Appliances,124.13,8,0.1,14.95,0.12043825022154193,2024-03,2024
US-2022-101241,2022-02-23,2022-02-25,Standard Class,James Thomas,Corporate,United States,North Carolina,South,Technology,Machines,1740.74,9,0.1,86.87,0.04990406378896332,2022-02,2022
US-2024-101242,2024-03-31,2024-04-04,Second Class,Robert Garcia,Home Office,United States,Texas,Central,Technology,Accessories,1220.85,5,0.0,199.85,0.16369742392595324,2024-03,2024
US-2024-101243,2024-07-15,2024-07-17,Same Day,Mary Anderson,Consumer,United States,New York,East,Office Supplies,Appliances,173.08,8,0.0,42.24,0.24404899468453894,2024-07,2024
US-2024-101244,2024-04-22,2024-04-23,Standard Class,Jessica Gonzalez,Consumer,United States,Nevada,West,Office Supplies,Storage,35.9,3,0.4,-0.05,-0.0013927576601671311,2024-04,2024
US-2022-101245,2022-04-18,2022-04-24,Standard Class,Jessica Moore,Consumer,United States,North Carolina,South,Office Supplies,Envelopes,89.07,6,0.15,9.44,0.10598405748287863,2022-04,2022
US-2023-101246,2023-10-17,2023-10-20,Standard Class,Elizabeth Taylor,Consumer,United States,New York,East,Furniture,Chairs,38.97,2,0.1,-4.42,-0.11342057993328201,2023-10,2023
US-2023-101247,2023-07-15,2023-07-21,Second Class,Karen Jackson,Consumer,United States,New Jersey,East,Technology,Machines,416.62,3,0.3,-19.42,-0.046613220680716244,2023-07,2023
US-2022-101248,2022-05-29,2022-06-04,Standard Class,John Wilson,Consumer,United States,Pennsylvania,East,Office Supplies,Envelopes,89.14,8,0.15,11.08,0.12429885573255553,2022-05,2022
US-2024-101249,2024-03-27,2024-04-01,Standard Class,Thomas Williams,Consumer,United States,New Jersey,East,Technology,Copiers,590.86,4,0.2,22.19,0.03755542768168432,2024-03,2024
US-2024-101250,2024-05-25,2024-05-30,Standard Class,Patricia Davis,Home Office,United States,California,West,Office Supplies,Binders,85.1,6,0.3,2.5,0.029377203290246772,2024-05,2024
US-2024-101251,2024-07-31,2024-08-07,First Class,Thomas Williams,Home Office,United States,Georgia,South,Office Supplies,Paper,15.25,1,0.0,2.86,0.18754098360655738,2024-07,2024
US-2023-101252,2023-11-29,2023-12-03,First Class,Richard Lopez,Consumer,United States,Oregon,West,Office Supplies,Labels,93.32,5,0.0,16.89,0.18099014144877842,2023-11,2023
US-2024-101253,2024-04-28,2024-04-29,Standard Class,Patricia Davis,Consumer,United States,New Jersey,East,Office Supplies,Supplies,103.97,8,0.1,3.19,0.030681927479080502,2024-04,2024
US-2023-101254,2023-05-23,2023-05-28,Standard Class,Thomas Miller,Consumer,United States,Nevada,West,Furniture,Bookcases,149.93,2,0.0,-2.2,-0.01467351430667645,2023-05,2023
US-2022-101255,2022-12-07,2022-12-14,Same Day,Jennifer Miller,Home Office,United States,Washington,West,Office Supplies,Paper,111.52,7,0.15,14.71,0.1319045911047346,2022-12,2022
US-2022-101256,2022-07-21,2022-07-24,Second Class,Linda Martinez,Consumer,United States,Illinois,Central,Office Supplies,Art,77.74,5,0.4,-10.31,-0.13262155904296374,2022-07,2022
US-2023-101257,2023-02-16,2023-02-22,Standard Class,Richard Gonzalez,Consumer,United States,Wisconsin,Central,Office Supplies,Paper,83.74,5,0.0,14.55,0.1737520898017674,2023-02,2023
US-2023-101258,2023-10-31,2023-11-01,Standard Class,Joseph Garcia,Consumer,United States,Tennessee,South,Office Supplies,Paper,78.16,4,0.2,6.48,0.08290685772773798,2023-10,2023
US-2023-101259,2023-07-08,2023-07-13,First Class,Robert Martinez,Consumer,United States,Georgia,South,Office Supplies,Art,151.81,8,0.1,23.34,0.15374481259469072,2023-07,2023
US-2022-101260,2022-12-29,2023-01-04,Standard Class,Robert Martinez,Consumer,United States,Oregon,West,Furniture,Tables,244.42,4,0.15,-5.9,-0.02413877751411505,2022-12,2022
US-2022-101261,2022-06-03,2022-06-06,Second Class,Linda Martinez,Corporate,United States,Illinois,Central,Office Supplies,Paper,6.08,1,0.0,1.13,0.18585526315789472,2022-06,2022
US-2022-101262,2022-04-12,2022-04-17,Standard Class,Linda Lopez,Consumer,United States,North Carolina,South,Technology,Machines,1568.8,8,0.1,58.04,0.03699643039265681,2022-04,2022
US-2022-101263,2022-06-24,2022-06-28,Standard Class,Michael Wilson,Home Office,United States,Alabama,South,Office Supplies,Storage,26.23,7,0.1,2.4,0.09149828440716735,2022-06,2022
US-2023-101264,2023-06-16,2023-06-17,First Class,Patricia Jackson,Corporate,United States,Arizona,West,Furniture,Chairs,361.38,2,0.5,-86.95,-0.24060545685981516,2023-06,2023
US-2024-101265,2024-01-24,2024-01-26,Standard Class,Thomas Davis,Home Office,United States,New Jersey,East,Technology,Accessories,829.55,7,0.0,83.45,0.10059670905912846,2024-01,2024
US-2024-101266,2024-02-23,2024-02-24,Standard Class,David Jackson,Corporate,United States,Nevada,West,Office Supplies,Appliances,68.69,4,0.0,9.68,0.14092298733440092,2024-02,2024
US-2023-101267,2023-08-16,2023-08-19,Standard Class,Susan Wilson,Consumer,United States,Massachusetts,East,Technology,Phones,546.75,4,0.0,33.16,0.060649291266575214,2023-08,2023
US-2023-101268,2023-08-16,2023-08-21,Same Day,Charles Williams,Corporate,United States,Illinois,Central,Furniture,Furnishings,719.89,7,0.15,-18.58,-0.025809498673408437,2023-08,2023
US-2023-101269,2023-09-09,2023-09-14,Second Class,Charles Smith,Home Office,United States,Wisconsin,Central,Office Supplies,Art,133.24,8,0.3,-1.83,-0.013734614229960973,2023-09,2023
US-2023-101270,2023-09-30,2023-10-05,Standard Class,Thomas Taylor,Consumer,United States,Wisconsin,Central,Furniture,Tables,135.39,2,0.0,3.35,0.024743334071940324,2023-09,2023
US-2022-101271,2022-10-25,2022-11-01,Same Day,Richard Lopez,Corporate,United States,Virginia,East,Technology,Machines,853.07,6,0.3,-18.2,-0.02133470875778072,2022-10,2022
US-2022-101272,2022-01-19,2022-01-25,Standard Class,Susan Williams,Consumer,United States,New Jersey,East,Furniture,Tables,305.66,5,0.2,-23.34,-0.07635935353006608,2022-01,2022
US-2023-101273,2023-04-22,2023-04-27,Second Class,Michael Hernandez,Corporate,United States,Virginia,East,Office Supplies,Art,28.39,5,0.0,4.28,0.1507573089115886,2023-04,2023
US-2022-101274,2022-08-16,2022-08-23,Standard Class,Sarah Johnson,Consumer,United States,Michigan,Central,Technology,Accessories,328.84,4,0.0,54.07,0.16442646879941614,2022-08,2022
US-2022-101275,2022-12-10,2022-12-13,Standard Class,Mary Martinez,Consumer,United States,Massachusetts,East,Technology,Phones,669.86,3,0.0,15.66,0.023378019287612337,2022-12,2022
US-2023-101276,2023-11-20,2023-11-23,First Class,Charles Hernandez,Consumer,United States,Florida,South,Office Supplies,Binders,44.13,6,0.4,-5.46,-0.12372535690006797,2023-11,2023
US-2024-101277,2024-06-18,2024-06-23,Standard Class,Elizabeth Anderson,Consumer,United States,Ohio,Central,Office Supplies,Storage,88.64,8,0.3,-6.68,-0.07536101083032491,2024-06,2024
US-2023-101278,2023-10-06,2023-10-07,Standard Class,David Lopez,Consumer,United States,Michigan,Central,Technology,Phones,1059.94,9,0.1,19.44,0.01834066079212031,2023-10,2023
US-2022-101279,2022-04-30,2022-05-05,Second Class,David Taylor,Consumer,United States,Texas,Central,Technology,Accessories,417.75,4,0.1,14.03,0.03358467983243567,2022-04,2022
US-2023-101280,2023-12-04,2023-12-08,Standard Class,Richard Smith,Consumer,United States,Georgia,South,Office Supplies,Art,6.69,5,0.1,0.67,0.10014947683109118,2023-12,2023
US-2023-101281,2023-11-23,2023-11-25,Second Class,Jennifer Miller,Consumer,United States,Virginia,East,Technology,Machines,306.48,3,0.2,2.23,0.007276168102323153,2023-11,2023
US-2023-101282,2023-01-11,2023-01-12,Standard Class,Susan Martinez,Corporate,United States,Florida,South,Office Supplies,Art,64.01,5,0.4,-5.2,-0.08123730667083268,2023-01,2023
US-2022-101283,2022-01-28,2022-01-29,Standard Class,John Smith,Consumer,United States,Florida,South,Office Supplies,Binders,42.55,5,0.2,1.39,0.032667450058754405,2022-01,2022
US-2023-101284,2023-01-12,2023-01-19,Standard Class,Susan Gonzalez,Corporate,United States,Illinois,Central,Office Supplies,Appliances,78.39,6,0.4,-3.39,-0.04324531190202832,2023-01,2023
US-2023-101285,2023-05-13,2023-05-16,Standard Class,Michael Martin,Consumer,United States,Oregon,West,Office Supplies,Binders,179.55,8,0.1,23.45,0.13060428849902533,2023-05,2023
US-2023-101286,2023-11-11,2023-11-17,Standard Class,David Brown,Home Office,United States,Arizona,West,Office Supplies,Appliances,128.42,9,0.0,9.55,0.07436536365052174,2023-11,2023
US-2024-101287,2024-09-13,2024-09-15,Standard Class,Jessica Wilson,Consumer,United States,Washington,West,Office Supplies,Binders,68.97,3,0.2,4.55,0.06597071190372626,2024-09,2024
US-2024-101288,2024-02-10,2024-02-11,Second Class,Karen Jackson,Home Office,United States,Oregon,West,Office Supplies,Storage,172.68,6,0.2,24.22,0.14025943942552696,2024-02,2024
US-2024-101289,2024-05-06,2024-05-09,Standard Class,Robert Martinez,Corporate,United States,Wisconsin,Central,Office Supplies,Envelopes,52.58,3,0.3,-1.76,-0.03347280334728034,2024-05,2024
US-2022-101290,2022-11-10,2022-11-12,Second Class,Jennifer Rodriguez,Corporate,United States,Ohio,Central,Technology,Accessories,878.15,8,0.0,105.94,0.12063998177987816,2022-11,2022
US-2023-101291,2023-01-16,2023-01-18,Second Class,Thomas Jackson,Home Office,United States,New York,East,Office Supplies,Labels,94.78,5,0.2,6.57,0.06931842160793417,2023-01,2023
US-2022-101292,2022-10-01,2022-10-07,Same Day,Thomas Taylor,Consumer,United States,Michigan,Central,Office Supplies,Storage,70.92,3,0.0,7.82,0.11026508742244782,2022-10,2022
US-2023-101293,2023-12-03,2023-12-09,Standard Class,John Wilson,Consumer,United States,Oregon,West,Furniture,Furnishings,184.55,7,0.15,-9.89,-0.05358981305879165,2023-12,2023
US-2022-101294,2022-05-16,2022-05-21,First Class,Jennifer Anderson,Corporate,United States,Oregon,West,Technology,Machines,504.9,3,0.1,34.94,0.06920182214299861,2022-05,2022
US-2022-101295,2022-06-20,2022-06-22,Standard Class,Mary Davis,Corporate,United States,New York,East,Office Supplies,Binders,17.11,2,0.0,1.88,0.10987726475745178,2022-06,2022
US-2023-101296,2023-03-21,2023-03-23,Standard Class,Michael Williams,Consumer,United States,Massachusetts,East,Furniture,Furnishings,118.42,1,0.1,-2.56,-0.021617969937510556,2023-03,2023
US-2022-101297,2022-02-28,2022-03-02,Same Day,William Brown,Consumer,United States,Georgia,South,Office Supplies,Labels,68.95,4,0.0,9.98,0.14474256707759245,2022-02,2022
US-2022-101298,2022-04-30,2022-05-01,Second Class,Sarah Lopez,Corporate,United States,Florida,South,Furniture,Bookcases,108.7,5,0.0,3.29,0.03026678932842686,2022-04,2022
US-2023-101299,2023-11-24,2023-11-28,Standard Class,Elizabeth Jones,Corporate,United States,Washington,West,Office Supplies,Supplies,23.68,1,0.2,1.66,0.07010135135135134,2023-11,2023
US-2023-101300,2023-11-02,2023-11-05,Standard Class,Karen Moore,Corporate,United States,Nevada,West,Office Supplies,Envelopes,28.18,4,0.0,4.59,0.16288147622427254,2023-11,2023
US-2023-101301,2023-02-07,2023-02-11,Standard Class,David Taylor,Consumer,United States,Oregon,West,Office Supplies,Art,92.2,6,0.1,6.18,0.06702819956616052,2023-02,2023
US-2022-101302,2022-01-26,2022-02-01,Second Class,William Brown,Corporate,United States,Georgia,South,Furniture,Furnishings,295.13,9,0.0,41.46,0.14048046623521837,2022-01,2022
US-2023-101303,2023-01-28,2023-01-30,Same Day,Sarah Johnson,Consumer,United States,Washington,West,Furniture,Tables,626.34,6,0.5,-135.12,-0.2157294760034486,2023-01,2023
US-2022-101304,2022-06-20,2022-06-22,First Class,Thomas Taylor,Consumer,United States,Ohio,Central,Technology,Phones,155.3,2,0.2,-1.4,-0.009014810045074048,2022-06,2022
US-2022-101305,2022-06-25,2022-06-26,Standard Class,Charles Garcia,Consumer,United States,California,West,Technology,Copiers,659.88,6,0.3,-29.83,-0.0452051888222101,2022-06,2022
US-2024-101306,2024-03-28,2024-04-01,Standard Class,Charles Davis,Consumer,United States,Illinois,Central,Office Supplies,Envelopes,112.17,6,0.2,13.54,0.12070963715788534,2024-03,2024
US-2023-101307,2023-07-12,2023-07-16,Standard Class,Karen Wilson,Consumer,United States,Pennsylvania,East,Furniture,Furnishings,241.84,2,0.0,17.41,0.07198974528613959,2023-07,2023
US-2024-101308,2024-02-07,2024-02-11,Second Class,Mary Anderson,Corporate,United States,California,West,Office Supplies,Paper,9.94,1,0.15,0.86,0.08651911468812877,2024-02,2024
US-2022-101309,2022-02-02,2022-02-04,Standard Class,Linda Lopez,Corporate,United States,Arizona,West,Technology,Phones,333.44,3,0.1,19.6,0.058781190019193866,2022-02,2022
US-2023-101310,2023-07-13,2023-07-15,Standard Class,Richard Jackson,Consumer,United States,Wisconsin,Central,Furniture,Chairs,348.02,6,0.15,-39.51,-0.11352795816332395,2023-07,2023
US-2023-101311,2023-06-18,2023-06-25,Standard Class,Susan Martinez,Consumer,United States,Illinois,Central,Technology,Phones,1504.61,8,0.15,85.91,0.05709785259967699,2023-06,2023
US-2024-101312,2024-04-25,2024-05-01,Standard Class,James Jackson,Corporate,United States,Illinois,Central,Technology,Phones,350.56,3,0.0,32.73,0.09336490187129164,2024-04,2024
US-2024-101313,2024-08-12,2024-08-14,Standard Class,William Wilson,Consumer,United States,Wisconsin,Central,Technology,Phones,563.13,4,0.1,45.86,0.08143767868875748,2024-08,2024
US-2024-101314,2024-07-23,2024-07-28,Standard Class,Michael Williams,Consumer,United States,Georgia,South,Furniture,Chairs,252.08,3,0.5,-41.87,-0.1660980641066328,2024-07,2024
US-2023-101315,2023-05-25,2023-05-28,Same Day,Susan Williams,Consumer,United States,North Carolina,South,Office Supplies,Art,72.46,4,0.15,9.49,0.13096881037813968,2023-05,2023
US-2023-101316,2023-09-23,2023-09-25,Second Class,Elizabeth Williams,Consumer,United States,Pennsylvania,East,Technology,Copiers,94.36,1,0.2,4.03,0.042708774904620606,2023-09,2023
US-2023-101317,2023-10-21,2023-10-28,First Class,William Thomas,Consumer,United States,Florida,South,Office Supplies,Art,16.53,1,0.0,3.32,0.20084694494857833,2023-10,2023
US-2022-101318,2022-12-29,2023-01-01,Standard Class,William Martinez,Corporate,United States,Texas,Central,Technology,Copiers,685.22,4,0.0,75.49,0.11016899681854002,2022-12,2022
US-2023-101319,2023-08-28,2023-09-04,Standard Class,Jennifer Jones,Corporate,United States,Pennsylvania,East,Technology,Copiers,189.55,1,0.0,19.71,0.10398311791084147,2023-08,2023
US-2022-101320,2022-04-30,2022-05-02,First Class,Richard Johnson,Consumer,United States,Arizona,West,Office Supplies,Appliances,124.47,6,0.0,17.33,0.13923033662729975,2022-04,2022
US-2023-101321,2023-07-20,2023-07-27,Standard Class,Jessica Taylor,Consumer,United States,California,West,Technology,Machines,1166.76,8,0.2,-78.56,-0.06733175631663753,2023-07,2023
US-2022-101322,2022-10-17,2022-10-24,First Class,Elizabeth Williams,Corporate,United States,Oregon,West,Office Supplies,Supplies,104.02,9,0.4,-6.64,-0.06383387810036531,2022-10,2022
US-2023-101323,2023-05-28,2023-05-30,Standard Class,Susan Martinez,Consumer,United States,Arizona,West,Technology,Machines,46.25,2,0.0,5.76,0.12454054054054053,2023-05,2023
US-2023-101324,2023-07-28,2023-07-31,Standard Class,Jennifer Anderson,Corporate,United States,Michigan,Central,Office Supplies,Envelopes,42.09,5,0.5,-4.24,-0.10073651698740793,2023-07,2023
US-2022-101325,2022-03-01,2022-03-05,Standard Class,Robert Hernandez,Corporate,United States,Arizona,West,Office Supplies,Binders,41.64,2,0.1,3.67,0.08813640730067243,2022-03,2022
US-2023-101326,2023-01-24,2023-01-27,Standard Class,Elizabeth Williams,Consumer,United States,Pennsylvania,East,Technology,Phones,119.74,2,0.1,10.65,0.08894270920327377,2023-01,2023
US-2022-101327,2022-05-06,2022-05-08,Second Class,James Thomas,Corporate,United States,Arizona,West,Technology,Phones,1302.95,9,0.2,100.6,0.07720940941709198,2022-05,2022
US-2023-101328,2023-01-05,2023-01-10,Standard Class,Elizabeth Lopez,Corporate,United States,Washington,West,Furniture,Furnishings,77.95,1,0.2,4.68,0.0600384862091084,2023-01,2023
US-2022-101329,2022-04-29,2022-05-05,Standard Class,Barbara Gonzalez,Corporate,United States,Virginia,East,Furniture,Chairs,72.53,5,0.2,-9.72,-0.13401351165035158,2022-04,2022
US-2023-101330,2023-09-20,2023-09-26,Standard Class,Thomas Brown,Consumer,United States,Virginia,East,Furniture,Bookcases,39.61,2,0.1,-0.79,-0.019944458470083314,2023-09,2023
US-2023-101331,2023-02-16,2023-02-22,Standard Class,John Smith,Consumer,United States,Tennessee,South,Office Supplies,Supplies,104.4,7,0.2,4.54,0.04348659003831418,2023-02,2023
US-2023-101332,2023-03-02,2023-03-05,Same Day,Michael Williams,Consumer,United States,North Carolina,South,Office Supplies,Art,109.7,7,0.1,22.07,0.20118505013673654,2023-03,2023
US-2023-101333,2023-06-06,2023-06-10,Second Class,James Thomas,Consumer,United States,Nevada,West,Office Supplies,Art,177.48,6,0.3,-7.63,-0.04299075952219969,2023-06,2023
US-2023-101334,2023-01-03,2023-01-04,Standard Class,Mary Anderson,Consumer,United States,Texas,Central,Furniture,Furnishings,780.26,5,0.0,41.57,0.053277112757286034,2023-01,2023
US-2024-101335,2024-04-17,2024-04-24,Standard Class,David Davis,Consumer,United States,Massachusetts,East,Office Supplies,Appliances,32.18,8,0.5,-2.12,-0.06587942821628341,2024-04,2024
US-2024-101336,2024-02-18,2024-02-22,Standard Class,Charles Hernandez,Consumer,United States,Alabama,South,Technology,Accessories,1318.51,6,0.5,-297.06,-0.22529977019514452,2024-02,2024
US-2023-101337,2023-05-11,2023-05-13,Standard Class,Joseph Thomas,Home Office,United States,Florida,South,Office Supplies,Envelopes,149.19,8,0.1,15.46,0.10362624840807025,2023-05,2023
US-2022-101338,2022-12-17,2022-12-18,Second Class,David Moore,Consumer,United States,Oregon,West,Technology,Phones,154.65,1,0.2,-2.72,-0.0175881021661817,2022-12,2022
US-2022-101339,2022-08-15,2022-08-16,Same Day,Linda Williams,Consumer,United States,Ohio,Central,Office Supplies,Labels,152.61,7,0.2,24.51,0.16060546491055633,2022-08,2022
US-2023-101340,2023-09-18,2023-09-19,First Class,Susan Martinez,Consumer,United States,Oregon,West,Office Supplies,Storage,108.77,5,0.1,13.46,0.12374735680794338,2023-09,2023
